img_path,mask_path,record_id,folder,has_contrail
../output/goes16_pl/images/129_22_20231292220205.png,../output/goes16_pl/masks/129_22_20231292220205.npy,129_22_20231292220205,,True
../output/goes16_pl/images/129_22_20231292230205.png,../output/goes16_pl/masks/129_22_20231292230205.npy,129_22_20231292230205,,True
../output/goes16_pl/images/129_22_20231292240205.png,../output/goes16_pl/masks/129_22_20231292240205.npy,129_22_20231292240205,,True
../output/goes16_pl/images/129_22_20231292250205.png,../output/goes16_pl/masks/129_22_20231292250205.npy,129_22_20231292250205,,True
../output/goes16_pl/images/129_23_20231292300205.png,../output/goes16_pl/masks/129_23_20231292300205.npy,129_23_20231292300205,,True
../output/goes16_pl/images/129_23_20231292310205.png,../output/goes16_pl/masks/129_23_20231292310205.npy,129_23_20231292310205,,True
../output/goes16_pl/images/129_23_20231292320205.png,../output/goes16_pl/masks/129_23_20231292320205.npy,129_23_20231292320205,,True
../output/goes16_pl/images/129_23_20231292330205.png,../output/goes16_pl/masks/129_23_20231292330205.npy,129_23_20231292330205,,True
../output/goes16_pl/images/129_23_20231292340205.png,../output/goes16_pl/masks/129_23_20231292340205.npy,129_23_20231292340205,,True
../output/goes16_pl/images/129_23_20231292350205.png,../output/goes16_pl/masks/129_23_20231292350205.npy,129_23_20231292350205,,True
../output/goes16_pl/images/130_00_20231300000205.png,../output/goes16_pl/masks/130_00_20231300000205.npy,130_00_20231300000205,,True
../output/goes16_pl/images/130_00_20231300010205.png,../output/goes16_pl/masks/130_00_20231300010205.npy,130_00_20231300010205,,True
../output/goes16_pl/images/130_00_20231300020205.png,../output/goes16_pl/masks/130_00_20231300020205.npy,130_00_20231300020205,,True
../output/goes16_pl/images/130_00_20231300030205.png,../output/goes16_pl/masks/130_00_20231300030205.npy,130_00_20231300030205,,True
../output/goes16_pl/images/130_00_20231300040205.png,../output/goes16_pl/masks/130_00_20231300040205.npy,130_00_20231300040205,,True
../output/goes16_pl/images/130_00_20231300050205.png,../output/goes16_pl/masks/130_00_20231300050205.npy,130_00_20231300050205,,True
../output/goes16_pl/images/130_01_20231300100205.png,../output/goes16_pl/masks/130_01_20231300100205.npy,130_01_20231300100205,,True
../output/goes16_pl/images/130_01_20231300110205.png,../output/goes16_pl/masks/130_01_20231300110205.npy,130_01_20231300110205,,True
../output/goes16_pl/images/130_01_20231300120205.png,../output/goes16_pl/masks/130_01_20231300120205.npy,130_01_20231300120205,,True
../output/goes16_pl/images/130_01_20231300130205.png,../output/goes16_pl/masks/130_01_20231300130205.npy,130_01_20231300130205,,True
../output/goes16_pl/images/130_01_20231300140205.png,../output/goes16_pl/masks/130_01_20231300140205.npy,130_01_20231300140205,,True
../output/goes16_pl/images/130_01_20231300150205.png,../output/goes16_pl/masks/130_01_20231300150205.npy,130_01_20231300150205,,True
../output/goes16_pl/images/130_02_20231300200205.png,../output/goes16_pl/masks/130_02_20231300200205.npy,130_02_20231300200205,,True
../output/goes16_pl/images/130_02_20231300210205.png,../output/goes16_pl/masks/130_02_20231300210205.npy,130_02_20231300210205,,True
../output/goes16_pl/images/130_02_20231300220205.png,../output/goes16_pl/masks/130_02_20231300220205.npy,130_02_20231300220205,,True
../output/goes16_pl/images/130_02_20231300230205.png,../output/goes16_pl/masks/130_02_20231300230205.npy,130_02_20231300230205,,True
../output/goes16_pl/images/130_02_20231300240205.png,../output/goes16_pl/masks/130_02_20231300240205.npy,130_02_20231300240205,,True
../output/goes16_pl/images/130_02_20231300250205.png,../output/goes16_pl/masks/130_02_20231300250205.npy,130_02_20231300250205,,True
../output/goes16_pl/images/130_03_20231300300205.png,../output/goes16_pl/masks/130_03_20231300300205.npy,130_03_20231300300205,,True
../output/goes16_pl/images/130_03_20231300310205.png,../output/goes16_pl/masks/130_03_20231300310205.npy,130_03_20231300310205,,True
../output/goes16_pl/images/130_03_20231300320205.png,../output/goes16_pl/masks/130_03_20231300320205.npy,130_03_20231300320205,,True
../output/goes16_pl/images/130_03_20231300330205.png,../output/goes16_pl/masks/130_03_20231300330205.npy,130_03_20231300330205,,True
../output/goes16_pl/images/130_03_20231300340205.png,../output/goes16_pl/masks/130_03_20231300340205.npy,130_03_20231300340205,,True
../output/goes16_pl/images/130_03_20231300350205.png,../output/goes16_pl/masks/130_03_20231300350205.npy,130_03_20231300350205,,True
../output/goes16_pl/images/130_04_20231300400205.png,../output/goes16_pl/masks/130_04_20231300400205.npy,130_04_20231300400205,,True
../output/goes16_pl/images/130_04_20231300410205.png,../output/goes16_pl/masks/130_04_20231300410205.npy,130_04_20231300410205,,True
../output/goes16_pl/images/130_04_20231300420205.png,../output/goes16_pl/masks/130_04_20231300420205.npy,130_04_20231300420205,,True
../output/goes16_pl/images/130_04_20231300430205.png,../output/goes16_pl/masks/130_04_20231300430205.npy,130_04_20231300430205,,True
../output/goes16_pl/images/130_04_20231300440205.png,../output/goes16_pl/masks/130_04_20231300440205.npy,130_04_20231300440205,,True
../output/goes16_pl/images/130_04_20231300450205.png,../output/goes16_pl/masks/130_04_20231300450205.npy,130_04_20231300450205,,True
../output/goes16_pl/images/130_05_20231300500207.png,../output/goes16_pl/masks/130_05_20231300500207.npy,130_05_20231300500207,,True
../output/goes16_pl/images/130_05_20231300510207.png,../output/goes16_pl/masks/130_05_20231300510207.npy,130_05_20231300510207,,True
../output/goes16_pl/images/130_05_20231300520207.png,../output/goes16_pl/masks/130_05_20231300520207.npy,130_05_20231300520207,,True
../output/goes16_pl/images/130_05_20231300530207.png,../output/goes16_pl/masks/130_05_20231300530207.npy,130_05_20231300530207,,True
../output/goes16_pl/images/130_05_20231300540207.png,../output/goes16_pl/masks/130_05_20231300540207.npy,130_05_20231300540207,,True
../output/goes16_pl/images/130_05_20231300550207.png,../output/goes16_pl/masks/130_05_20231300550207.npy,130_05_20231300550207,,True
../output/goes16_pl/images/130_06_20231300600207.png,../output/goes16_pl/masks/130_06_20231300600207.npy,130_06_20231300600207,,True
../output/goes16_pl/images/130_06_20231300610207.png,../output/goes16_pl/masks/130_06_20231300610207.npy,130_06_20231300610207,,True
../output/goes16_pl/images/130_06_20231300620207.png,../output/goes16_pl/masks/130_06_20231300620207.npy,130_06_20231300620207,,True
../output/goes16_pl/images/130_06_20231300630207.png,../output/goes16_pl/masks/130_06_20231300630207.npy,130_06_20231300630207,,True
../output/goes16_pl/images/130_06_20231300640207.png,../output/goes16_pl/masks/130_06_20231300640207.npy,130_06_20231300640207,,True
../output/goes16_pl/images/130_06_20231300650207.png,../output/goes16_pl/masks/130_06_20231300650207.npy,130_06_20231300650207,,True
../output/goes16_pl/images/130_07_20231300710207.png,../output/goes16_pl/masks/130_07_20231300710207.npy,130_07_20231300710207,,True
../output/goes16_pl/images/130_07_20231300720207.png,../output/goes16_pl/masks/130_07_20231300720207.npy,130_07_20231300720207,,True
../output/goes16_pl/images/130_07_20231300730207.png,../output/goes16_pl/masks/130_07_20231300730207.npy,130_07_20231300730207,,True
../output/goes16_pl/images/130_07_20231300740207.png,../output/goes16_pl/masks/130_07_20231300740207.npy,130_07_20231300740207,,True
../output/goes16_pl/images/130_07_20231300750207.png,../output/goes16_pl/masks/130_07_20231300750207.npy,130_07_20231300750207,,True
../output/goes16_pl/images/130_08_20231300800207.png,../output/goes16_pl/masks/130_08_20231300800207.npy,130_08_20231300800207,,True
../output/goes16_pl/images/130_08_20231300810207.png,../output/goes16_pl/masks/130_08_20231300810207.npy,130_08_20231300810207,,True
../output/goes16_pl/images/130_08_20231300820207.png,../output/goes16_pl/masks/130_08_20231300820207.npy,130_08_20231300820207,,True
../output/goes16_pl/images/130_08_20231300830207.png,../output/goes16_pl/masks/130_08_20231300830207.npy,130_08_20231300830207,,True
../output/goes16_pl/images/130_08_20231300840207.png,../output/goes16_pl/masks/130_08_20231300840207.npy,130_08_20231300840207,,True
../output/goes16_pl/images/130_08_20231300850207.png,../output/goes16_pl/masks/130_08_20231300850207.npy,130_08_20231300850207,,True
../output/goes16_pl/images/130_09_20231300900207.png,../output/goes16_pl/masks/130_09_20231300900207.npy,130_09_20231300900207,,True
../output/goes16_pl/images/130_09_20231300910207.png,../output/goes16_pl/masks/130_09_20231300910207.npy,130_09_20231300910207,,True
../output/goes16_pl/images/130_09_20231300920207.png,../output/goes16_pl/masks/130_09_20231300920207.npy,130_09_20231300920207,,True
../output/goes16_pl/images/130_09_20231300930207.png,../output/goes16_pl/masks/130_09_20231300930207.npy,130_09_20231300930207,,True
../output/goes16_pl/images/130_09_20231300940207.png,../output/goes16_pl/masks/130_09_20231300940207.npy,130_09_20231300940207,,True
../output/goes16_pl/images/130_09_20231300950207.png,../output/goes16_pl/masks/130_09_20231300950207.npy,130_09_20231300950207,,True
../output/goes16_pl/images/130_10_20231301000207.png,../output/goes16_pl/masks/130_10_20231301000207.npy,130_10_20231301000207,,True
../output/goes16_pl/images/130_10_20231301010207.png,../output/goes16_pl/masks/130_10_20231301010207.npy,130_10_20231301010207,,True
../output/goes16_pl/images/130_10_20231301020207.png,../output/goes16_pl/masks/130_10_20231301020207.npy,130_10_20231301020207,,True
../output/goes16_pl/images/130_10_20231301030207.png,../output/goes16_pl/masks/130_10_20231301030207.npy,130_10_20231301030207,,True
../output/goes16_pl/images/130_10_20231301040207.png,../output/goes16_pl/masks/130_10_20231301040207.npy,130_10_20231301040207,,True
../output/goes16_pl/images/130_10_20231301050207.png,../output/goes16_pl/masks/130_10_20231301050207.npy,130_10_20231301050207,,True
../output/goes16_pl/images/130_11_20231301100207.png,../output/goes16_pl/masks/130_11_20231301100207.npy,130_11_20231301100207,,True
../output/goes16_pl/images/130_11_20231301110207.png,../output/goes16_pl/masks/130_11_20231301110207.npy,130_11_20231301110207,,True
../output/goes16_pl/images/130_11_20231301120207.png,../output/goes16_pl/masks/130_11_20231301120207.npy,130_11_20231301120207,,True
../output/goes16_pl/images/130_11_20231301130207.png,../output/goes16_pl/masks/130_11_20231301130207.npy,130_11_20231301130207,,True
../output/goes16_pl/images/130_11_20231301140207.png,../output/goes16_pl/masks/130_11_20231301140207.npy,130_11_20231301140207,,True
../output/goes16_pl/images/130_11_20231301150207.png,../output/goes16_pl/masks/130_11_20231301150207.npy,130_11_20231301150207,,True
../output/goes16_pl/images/130_12_20231301200207.png,../output/goes16_pl/masks/130_12_20231301200207.npy,130_12_20231301200207,,True
../output/goes16_pl/images/130_12_20231301210207.png,../output/goes16_pl/masks/130_12_20231301210207.npy,130_12_20231301210207,,True
../output/goes16_pl/images/130_12_20231301220207.png,../output/goes16_pl/masks/130_12_20231301220207.npy,130_12_20231301220207,,True
../output/goes16_pl/images/130_12_20231301230207.png,../output/goes16_pl/masks/130_12_20231301230207.npy,130_12_20231301230207,,True
../output/goes16_pl/images/130_12_20231301240207.png,../output/goes16_pl/masks/130_12_20231301240207.npy,130_12_20231301240207,,True
../output/goes16_pl/images/130_12_20231301250207.png,../output/goes16_pl/masks/130_12_20231301250207.npy,130_12_20231301250207,,True
../output/goes16_pl/images/130_13_20231301300207.png,../output/goes16_pl/masks/130_13_20231301300207.npy,130_13_20231301300207,,True
../output/goes16_pl/images/130_13_20231301310207.png,../output/goes16_pl/masks/130_13_20231301310207.npy,130_13_20231301310207,,True
../output/goes16_pl/images/130_13_20231301320207.png,../output/goes16_pl/masks/130_13_20231301320207.npy,130_13_20231301320207,,True
../output/goes16_pl/images/130_13_20231301330207.png,../output/goes16_pl/masks/130_13_20231301330207.npy,130_13_20231301330207,,True
../output/goes16_pl/images/130_13_20231301340207.png,../output/goes16_pl/masks/130_13_20231301340207.npy,130_13_20231301340207,,True
../output/goes16_pl/images/130_13_20231301350207.png,../output/goes16_pl/masks/130_13_20231301350207.npy,130_13_20231301350207,,True
../output/goes16_pl/images/130_14_20231301400207.png,../output/goes16_pl/masks/130_14_20231301400207.npy,130_14_20231301400207,,True
../output/goes16_pl/images/130_14_20231301410207.png,../output/goes16_pl/masks/130_14_20231301410207.npy,130_14_20231301410207,,True
../output/goes16_pl/images/130_14_20231301420207.png,../output/goes16_pl/masks/130_14_20231301420207.npy,130_14_20231301420207,,True
../output/goes16_pl/images/130_14_20231301430207.png,../output/goes16_pl/masks/130_14_20231301430207.npy,130_14_20231301430207,,True
../output/goes16_pl/images/130_14_20231301440207.png,../output/goes16_pl/masks/130_14_20231301440207.npy,130_14_20231301440207,,True
../output/goes16_pl/images/130_14_20231301450207.png,../output/goes16_pl/masks/130_14_20231301450207.npy,130_14_20231301450207,,True
../output/goes16_pl/images/130_15_20231301500207.png,../output/goes16_pl/masks/130_15_20231301500207.npy,130_15_20231301500207,,True
../output/goes16_pl/images/130_15_20231301510207.png,../output/goes16_pl/masks/130_15_20231301510207.npy,130_15_20231301510207,,True
../output/goes16_pl/images/130_15_20231301520207.png,../output/goes16_pl/masks/130_15_20231301520207.npy,130_15_20231301520207,,True
../output/goes16_pl/images/130_15_20231301530207.png,../output/goes16_pl/masks/130_15_20231301530207.npy,130_15_20231301530207,,True
../output/goes16_pl/images/130_15_20231301540207.png,../output/goes16_pl/masks/130_15_20231301540207.npy,130_15_20231301540207,,True
../output/goes16_pl/images/130_15_20231301550207.png,../output/goes16_pl/masks/130_15_20231301550207.npy,130_15_20231301550207,,True
../output/goes16_pl/images/130_16_20231301600207.png,../output/goes16_pl/masks/130_16_20231301600207.npy,130_16_20231301600207,,True
../output/goes16_pl/images/130_16_20231301610207.png,../output/goes16_pl/masks/130_16_20231301610207.npy,130_16_20231301610207,,True
../output/goes16_pl/images/130_16_20231301620207.png,../output/goes16_pl/masks/130_16_20231301620207.npy,130_16_20231301620207,,True
../output/goes16_pl/images/130_16_20231301630207.png,../output/goes16_pl/masks/130_16_20231301630207.npy,130_16_20231301630207,,True
../output/goes16_pl/images/130_16_20231301640207.png,../output/goes16_pl/masks/130_16_20231301640207.npy,130_16_20231301640207,,True
../output/goes16_pl/images/130_16_20231301650207.png,../output/goes16_pl/masks/130_16_20231301650207.npy,130_16_20231301650207,,True
../output/goes16_pl/images/130_17_20231301700205.png,../output/goes16_pl/masks/130_17_20231301700205.npy,130_17_20231301700205,,True
../output/goes16_pl/images/130_17_20231301710205.png,../output/goes16_pl/masks/130_17_20231301710205.npy,130_17_20231301710205,,True
../output/goes16_pl/images/130_17_20231301720205.png,../output/goes16_pl/masks/130_17_20231301720205.npy,130_17_20231301720205,,True
../output/goes16_pl/images/130_17_20231301730205.png,../output/goes16_pl/masks/130_17_20231301730205.npy,130_17_20231301730205,,True
../output/goes16_pl/images/130_17_20231301740205.png,../output/goes16_pl/masks/130_17_20231301740205.npy,130_17_20231301740205,,True
../output/goes16_pl/images/130_17_20231301750205.png,../output/goes16_pl/masks/130_17_20231301750205.npy,130_17_20231301750205,,True
../output/goes16_pl/images/130_18_20231301800205.png,../output/goes16_pl/masks/130_18_20231301800205.npy,130_18_20231301800205,,True
../output/goes16_pl/images/130_18_20231301810205.png,../output/goes16_pl/masks/130_18_20231301810205.npy,130_18_20231301810205,,True
../output/goes16_pl/images/130_18_20231301820205.png,../output/goes16_pl/masks/130_18_20231301820205.npy,130_18_20231301820205,,True
../output/goes16_pl/images/130_18_20231301830205.png,../output/goes16_pl/masks/130_18_20231301830205.npy,130_18_20231301830205,,True
../output/goes16_pl/images/130_18_20231301840205.png,../output/goes16_pl/masks/130_18_20231301840205.npy,130_18_20231301840205,,True
../output/goes16_pl/images/130_18_20231301850205.png,../output/goes16_pl/masks/130_18_20231301850205.npy,130_18_20231301850205,,True
../output/goes16_pl/images/130_19_20231301900205.png,../output/goes16_pl/masks/130_19_20231301900205.npy,130_19_20231301900205,,True
../output/goes16_pl/images/130_19_20231301910205.png,../output/goes16_pl/masks/130_19_20231301910205.npy,130_19_20231301910205,,True
../output/goes16_pl/images/130_19_20231301920205.png,../output/goes16_pl/masks/130_19_20231301920205.npy,130_19_20231301920205,,True
../output/goes16_pl/images/130_19_20231301930205.png,../output/goes16_pl/masks/130_19_20231301930205.npy,130_19_20231301930205,,True
../output/goes16_pl/images/130_19_20231301940205.png,../output/goes16_pl/masks/130_19_20231301940205.npy,130_19_20231301940205,,True
../output/goes16_pl/images/130_19_20231301950205.png,../output/goes16_pl/masks/130_19_20231301950205.npy,130_19_20231301950205,,True
../output/goes16_pl/images/130_20_20231302000205.png,../output/goes16_pl/masks/130_20_20231302000205.npy,130_20_20231302000205,,True
../output/goes16_pl/images/130_20_20231302010205.png,../output/goes16_pl/masks/130_20_20231302010205.npy,130_20_20231302010205,,True
../output/goes16_pl/images/130_20_20231302020205.png,../output/goes16_pl/masks/130_20_20231302020205.npy,130_20_20231302020205,,True
../output/goes16_pl/images/130_20_20231302030205.png,../output/goes16_pl/masks/130_20_20231302030205.npy,130_20_20231302030205,,True
../output/goes16_pl/images/130_20_20231302040205.png,../output/goes16_pl/masks/130_20_20231302040205.npy,130_20_20231302040205,,True
../output/goes16_pl/images/130_20_20231302050205.png,../output/goes16_pl/masks/130_20_20231302050205.npy,130_20_20231302050205,,True
../output/goes16_pl/images/130_21_20231302100205.png,../output/goes16_pl/masks/130_21_20231302100205.npy,130_21_20231302100205,,True
../output/goes16_pl/images/130_21_20231302110205.png,../output/goes16_pl/masks/130_21_20231302110205.npy,130_21_20231302110205,,True
../output/goes16_pl/images/130_21_20231302120205.png,../output/goes16_pl/masks/130_21_20231302120205.npy,130_21_20231302120205,,True
../output/goes16_pl/images/130_21_20231302130205.png,../output/goes16_pl/masks/130_21_20231302130205.npy,130_21_20231302130205,,True
../output/goes16_pl/images/130_21_20231302140205.png,../output/goes16_pl/masks/130_21_20231302140205.npy,130_21_20231302140205,,True
../output/goes16_pl/images/130_21_20231302150205.png,../output/goes16_pl/masks/130_21_20231302150205.npy,130_21_20231302150205,,True
../output/goes16_pl/images/130_22_20231302200205.png,../output/goes16_pl/masks/130_22_20231302200205.npy,130_22_20231302200205,,True
../output/goes16_pl/images/130_22_20231302210205.png,../output/goes16_pl/masks/130_22_20231302210205.npy,130_22_20231302210205,,True
../output/goes16_pl/images/130_22_20231302220205.png,../output/goes16_pl/masks/130_22_20231302220205.npy,130_22_20231302220205,,True
../output/goes16_pl/images/130_22_20231302230205.png,../output/goes16_pl/masks/130_22_20231302230205.npy,130_22_20231302230205,,True
../output/goes16_pl/images/130_22_20231302240205.png,../output/goes16_pl/masks/130_22_20231302240205.npy,130_22_20231302240205,,True
../output/goes16_pl/images/130_22_20231302250205.png,../output/goes16_pl/masks/130_22_20231302250205.npy,130_22_20231302250205,,True
../output/goes16_pl/images/130_23_20231302300205.png,../output/goes16_pl/masks/130_23_20231302300205.npy,130_23_20231302300205,,True
../output/goes16_pl/images/130_23_20231302310205.png,../output/goes16_pl/masks/130_23_20231302310205.npy,130_23_20231302310205,,True
../output/goes16_pl/images/130_23_20231302320205.png,../output/goes16_pl/masks/130_23_20231302320205.npy,130_23_20231302320205,,True
../output/goes16_pl/images/130_23_20231302330205.png,../output/goes16_pl/masks/130_23_20231302330205.npy,130_23_20231302330205,,True
../output/goes16_pl/images/130_23_20231302340205.png,../output/goes16_pl/masks/130_23_20231302340205.npy,130_23_20231302340205,,True
../output/goes16_pl/images/130_23_20231302350205.png,../output/goes16_pl/masks/130_23_20231302350205.npy,130_23_20231302350205,,True
../output/goes16_pl/images/131_00_20231310000205.png,../output/goes16_pl/masks/131_00_20231310000205.npy,131_00_20231310000205,,True
../output/goes16_pl/images/131_00_20231310010205.png,../output/goes16_pl/masks/131_00_20231310010205.npy,131_00_20231310010205,,True
../output/goes16_pl/images/131_00_20231310020205.png,../output/goes16_pl/masks/131_00_20231310020205.npy,131_00_20231310020205,,True
../output/goes16_pl/images/131_00_20231310030205.png,../output/goes16_pl/masks/131_00_20231310030205.npy,131_00_20231310030205,,True
../output/goes16_pl/images/131_00_20231310040205.png,../output/goes16_pl/masks/131_00_20231310040205.npy,131_00_20231310040205,,True
../output/goes16_pl/images/131_00_20231310050205.png,../output/goes16_pl/masks/131_00_20231310050205.npy,131_00_20231310050205,,True
../output/goes16_pl/images/131_01_20231310100205.png,../output/goes16_pl/masks/131_01_20231310100205.npy,131_01_20231310100205,,True
../output/goes16_pl/images/131_01_20231310110205.png,../output/goes16_pl/masks/131_01_20231310110205.npy,131_01_20231310110205,,True
../output/goes16_pl/images/131_01_20231310120205.png,../output/goes16_pl/masks/131_01_20231310120205.npy,131_01_20231310120205,,True
../output/goes16_pl/images/131_01_20231310130205.png,../output/goes16_pl/masks/131_01_20231310130205.npy,131_01_20231310130205,,True
../output/goes16_pl/images/131_01_20231310140205.png,../output/goes16_pl/masks/131_01_20231310140205.npy,131_01_20231310140205,,True
../output/goes16_pl/images/131_01_20231310150205.png,../output/goes16_pl/masks/131_01_20231310150205.npy,131_01_20231310150205,,True
../output/goes16_pl/images/131_02_20231310200205.png,../output/goes16_pl/masks/131_02_20231310200205.npy,131_02_20231310200205,,True
../output/goes16_pl/images/131_02_20231310210205.png,../output/goes16_pl/masks/131_02_20231310210205.npy,131_02_20231310210205,,True
../output/goes16_pl/images/131_02_20231310220205.png,../output/goes16_pl/masks/131_02_20231310220205.npy,131_02_20231310220205,,True
../output/goes16_pl/images/131_02_20231310230205.png,../output/goes16_pl/masks/131_02_20231310230205.npy,131_02_20231310230205,,True
../output/goes16_pl/images/131_02_20231310240205.png,../output/goes16_pl/masks/131_02_20231310240205.npy,131_02_20231310240205,,True
../output/goes16_pl/images/131_02_20231310250205.png,../output/goes16_pl/masks/131_02_20231310250205.npy,131_02_20231310250205,,True
../output/goes16_pl/images/131_03_20231310300205.png,../output/goes16_pl/masks/131_03_20231310300205.npy,131_03_20231310300205,,True
../output/goes16_pl/images/131_03_20231310310205.png,../output/goes16_pl/masks/131_03_20231310310205.npy,131_03_20231310310205,,True
../output/goes16_pl/images/131_03_20231310320205.png,../output/goes16_pl/masks/131_03_20231310320205.npy,131_03_20231310320205,,True
../output/goes16_pl/images/131_03_20231310330205.png,../output/goes16_pl/masks/131_03_20231310330205.npy,131_03_20231310330205,,True
../output/goes16_pl/images/131_03_20231310340205.png,../output/goes16_pl/masks/131_03_20231310340205.npy,131_03_20231310340205,,True
../output/goes16_pl/images/131_03_20231310350205.png,../output/goes16_pl/masks/131_03_20231310350205.npy,131_03_20231310350205,,True
../output/goes16_pl/images/131_04_20231310400205.png,../output/goes16_pl/masks/131_04_20231310400205.npy,131_04_20231310400205,,True
../output/goes16_pl/images/131_04_20231310410205.png,../output/goes16_pl/masks/131_04_20231310410205.npy,131_04_20231310410205,,True
../output/goes16_pl/images/131_04_20231310420205.png,../output/goes16_pl/masks/131_04_20231310420205.npy,131_04_20231310420205,,True
../output/goes16_pl/images/131_04_20231310430205.png,../output/goes16_pl/masks/131_04_20231310430205.npy,131_04_20231310430205,,True
../output/goes16_pl/images/131_04_20231310440205.png,../output/goes16_pl/masks/131_04_20231310440205.npy,131_04_20231310440205,,True
../output/goes16_pl/images/131_04_20231310450205.png,../output/goes16_pl/masks/131_04_20231310450205.npy,131_04_20231310450205,,True
../output/goes16_pl/images/131_05_20231310500207.png,../output/goes16_pl/masks/131_05_20231310500207.npy,131_05_20231310500207,,True
../output/goes16_pl/images/131_05_20231310510207.png,../output/goes16_pl/masks/131_05_20231310510207.npy,131_05_20231310510207,,True
../output/goes16_pl/images/131_05_20231310530207.png,../output/goes16_pl/masks/131_05_20231310530207.npy,131_05_20231310530207,,True
../output/goes16_pl/images/131_05_20231310540207.png,../output/goes16_pl/masks/131_05_20231310540207.npy,131_05_20231310540207,,True
../output/goes16_pl/images/131_05_20231310550207.png,../output/goes16_pl/masks/131_05_20231310550207.npy,131_05_20231310550207,,True
../output/goes16_pl/images/131_06_20231310600207.png,../output/goes16_pl/masks/131_06_20231310600207.npy,131_06_20231310600207,,True
../output/goes16_pl/images/131_06_20231310610207.png,../output/goes16_pl/masks/131_06_20231310610207.npy,131_06_20231310610207,,True
../output/goes16_pl/images/131_06_20231310620207.png,../output/goes16_pl/masks/131_06_20231310620207.npy,131_06_20231310620207,,True
../output/goes16_pl/images/131_06_20231310630207.png,../output/goes16_pl/masks/131_06_20231310630207.npy,131_06_20231310630207,,True
../output/goes16_pl/images/131_06_20231310640207.png,../output/goes16_pl/masks/131_06_20231310640207.npy,131_06_20231310640207,,True
../output/goes16_pl/images/131_06_20231310650207.png,../output/goes16_pl/masks/131_06_20231310650207.npy,131_06_20231310650207,,True
../output/goes16_pl/images/131_07_20231310700207.png,../output/goes16_pl/masks/131_07_20231310700207.npy,131_07_20231310700207,,True
../output/goes16_pl/images/131_07_20231310710207.png,../output/goes16_pl/masks/131_07_20231310710207.npy,131_07_20231310710207,,True
../output/goes16_pl/images/131_07_20231310720207.png,../output/goes16_pl/masks/131_07_20231310720207.npy,131_07_20231310720207,,True
../output/goes16_pl/images/131_07_20231310730207.png,../output/goes16_pl/masks/131_07_20231310730207.npy,131_07_20231310730207,,True
../output/goes16_pl/images/131_07_20231310740207.png,../output/goes16_pl/masks/131_07_20231310740207.npy,131_07_20231310740207,,True
../output/goes16_pl/images/131_07_20231310750207.png,../output/goes16_pl/masks/131_07_20231310750207.npy,131_07_20231310750207,,True
../output/goes16_pl/images/131_08_20231310800207.png,../output/goes16_pl/masks/131_08_20231310800207.npy,131_08_20231310800207,,True
../output/goes16_pl/images/131_08_20231310810207.png,../output/goes16_pl/masks/131_08_20231310810207.npy,131_08_20231310810207,,True
../output/goes16_pl/images/131_08_20231310820207.png,../output/goes16_pl/masks/131_08_20231310820207.npy,131_08_20231310820207,,True
../output/goes16_pl/images/131_08_20231310830207.png,../output/goes16_pl/masks/131_08_20231310830207.npy,131_08_20231310830207,,True
../output/goes16_pl/images/131_08_20231310840207.png,../output/goes16_pl/masks/131_08_20231310840207.npy,131_08_20231310840207,,True
../output/goes16_pl/images/131_08_20231310850207.png,../output/goes16_pl/masks/131_08_20231310850207.npy,131_08_20231310850207,,True
../output/goes16_pl/images/131_09_20231310900207.png,../output/goes16_pl/masks/131_09_20231310900207.npy,131_09_20231310900207,,True
../output/goes16_pl/images/131_09_20231310910207.png,../output/goes16_pl/masks/131_09_20231310910207.npy,131_09_20231310910207,,True
../output/goes16_pl/images/131_09_20231310920207.png,../output/goes16_pl/masks/131_09_20231310920207.npy,131_09_20231310920207,,True
../output/goes16_pl/images/131_09_20231310930207.png,../output/goes16_pl/masks/131_09_20231310930207.npy,131_09_20231310930207,,True
../output/goes16_pl/images/131_09_20231310940208.png,../output/goes16_pl/masks/131_09_20231310940208.npy,131_09_20231310940208,,True
../output/goes16_pl/images/131_09_20231310950207.png,../output/goes16_pl/masks/131_09_20231310950207.npy,131_09_20231310950207,,True
../output/goes16_pl/images/131_10_20231311000207.png,../output/goes16_pl/masks/131_10_20231311000207.npy,131_10_20231311000207,,True
../output/goes16_pl/images/131_10_20231311010208.png,../output/goes16_pl/masks/131_10_20231311010208.npy,131_10_20231311010208,,True
../output/goes16_pl/images/131_10_20231311020208.png,../output/goes16_pl/masks/131_10_20231311020208.npy,131_10_20231311020208,,True
../output/goes16_pl/images/131_10_20231311030207.png,../output/goes16_pl/masks/131_10_20231311030207.npy,131_10_20231311030207,,True
../output/goes16_pl/images/131_10_20231311040208.png,../output/goes16_pl/masks/131_10_20231311040208.npy,131_10_20231311040208,,True
../output/goes16_pl/images/131_10_20231311050208.png,../output/goes16_pl/masks/131_10_20231311050208.npy,131_10_20231311050208,,True
../output/goes16_pl/images/131_11_20231311100208.png,../output/goes16_pl/masks/131_11_20231311100208.npy,131_11_20231311100208,,True
../output/goes16_pl/images/131_11_20231311110208.png,../output/goes16_pl/masks/131_11_20231311110208.npy,131_11_20231311110208,,True
../output/goes16_pl/images/131_11_20231311120208.png,../output/goes16_pl/masks/131_11_20231311120208.npy,131_11_20231311120208,,True
